date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
5/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,33.25,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,31,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,31.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,30.75,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,33.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,34.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,31.75,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2009,Rice (low quality) - Retail,KG,cereals and tubers,32,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,32,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,31.25,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,30.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,29.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,29,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2010,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,27,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,30,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,30,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,30,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,30,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,30,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2011,Rice (low quality) - Retail,KG,cereals and tubers,30,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,31.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,33,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,35.25,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,38.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,40.75,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,43.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,44.3333,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,46.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,41,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2012,Rice (low quality) - Retail,KG,cereals and tubers,38.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,38,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,43.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2013,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,41.75,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,42,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,42,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,42,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,42,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,40.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2014,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,40,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,37,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,36.75,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,37.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,37.875,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,38,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2015,Rice (low quality) - Retail,KG,cereals and tubers,38,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,38,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2016,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,36,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,38,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,39,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,39,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,39,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,39,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,39,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,40.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,41,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,41,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,41,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2017,Rice (low quality) - Retail,KG,cereals and tubers,42,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,43.75,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
11/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
12/15/2018,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
1/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
3/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
4/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
5/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
6/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
7/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
8/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
9/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
10/15/2019,Rice (low quality) - Retail,KG,cereals and tubers,44,AFN,Afghanistan,Badakhshan,272,Mazar,267,145,15,5,1,267_145_15_5,
2/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
7/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
8/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
9/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
10/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
11/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
12/15/2014,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
1/15/2015,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
2/15/2015,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
3/15/2015,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
4/15/2015,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
5/15/2015,Wage (qualified labour) - Retail,Day,non-food,612.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
6/15/2015,Wage (qualified labour) - Retail,Day,non-food,650,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
7/15/2015,Wage (qualified labour) - Retail,Day,non-food,650,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
8/15/2015,Wage (qualified labour) - Retail,Day,non-food,650,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
9/15/2015,Wage (qualified labour) - Retail,Day,non-food,650,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
10/15/2015,Wage (qualified labour) - Retail,Day,non-food,612.5,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
11/15/2015,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
12/15/2015,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
1/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
3/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
4/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
5/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
6/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
7/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
8/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
9/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
10/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
11/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
12/15/2016,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
1/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
2/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
3/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
4/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
5/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
6/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
7/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
8/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
9/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
10/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
11/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
12/15/2017,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
1/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
2/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
3/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
4/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
5/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
6/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
7/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
8/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
9/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
10/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
11/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
12/15/2018,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
1/15/2019,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
2/15/2019,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
3/15/2019,Wage (qualified labour) - Retail,Day,non-food,600,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
4/15/2019,Wage (qualified labour) - Retail,Day,non-food,625,AFN,Afghanistan,Badakhshan,272,Mazar,267,274,15,51,8,267_274_15_51,
